packet_count,byte_count,duration_sec,req_rate,resp_rate,src_entropy,dst_entropy,proto_code,label
49.755065,13628.937629,1.483871,31.41316,308.140587,3.936908,2.079359,0,0.0
32.054913,14287.858468,1.690929,23.307764,211.354216,4.225281,3.058338,1,0.0
51.516091,22658.052622,1.042421,62.541199,465.831311,2.858511,2.211413,0,0.0
36.456766,14889.26911,1.434421,16.746593,188.17799,4.100007,3.517117,0,0.0
69.502395,19574.900554,1.01565,75.974294,780.026394,3.605414,4.202433,1,0.0
47.058852,17744.443819,0.652026,45.855573,692.920479,3.293107,4.207287,0,0.0
33.490056,10324.722027,2.349899,17.834221,133.792251,2.76343,3.647614,0,0.0
43.572283,9911.588643,2.706523,18.625808,108.739145,4.230592,2.52808,0,0.0
58.258629,27684.155221,2.432487,34.886252,376.610715,2.814546,4.157492,0,0.0
38.725509,9334.613123,1.745355,12.623899,238.655854,3.119576,4.215234,0,0.0
33.555592,16276.851527,1.455381,12.843582,550.579287,3.080091,2.491634,0,0.0
54.873744,18316.950859,4.480425,9.57979,107.533874,4.242828,3.843565,0,0.0
54.899331,14028.96849,1.964116,21.29056,307.853063,3.845406,2.716299,0,0.0
39.861136,14452.463587,1.804709,16.498742,324.98154,4.093363,4.006601,1,0.0
40.579234,18742.888751,0.551953,103.386923,1118.595859,3.000936,4.493095,1,0.0
54.640999,22931.04948,1.334816,30.682851,828.756372,3.749748,2.075065,0,0.0
21.038313,9298.26844,1.456703,11.148822,115.016822,3.643492,4.243415,0,0.0
21.850725,8688.61306,1.517731,18.131516,82.267744,4.165661,3.556576,0,0.0
35.631116,14526.198999,2.235822,15.135502,286.898875,4.312174,4.433457,0,0.0
45.731057,20796.595808,2.025434,28.826077,283.039955,2.524314,3.162524,0,0.0
56.218151,15454.392432,2.372503,13.396756,285.824535,3.84804,4.11847,1,0.0
79.507124,27575.256299,3.395346,23.12546,371.343633,2.603672,2.155985,0,0.0
67.153192,17887.114559,3.853141,9.299908,58.019834,3.597717,2.838198,0,0.0
46.801229,23227.468984,3.032569,8.68335,347.263504,3.075265,2.167541,0,0.0
49.619676,23977.110692,6.725597,10.376323,99.581775,3.113553,4.438358,1,0.0
29.949413,6344.125495,0.536802,35.664984,359.483156,3.205917,4.042435,0,0.0
49.629737,20431.200589,0.93576,54.756323,765.574115,3.742585,4.131369,1,0.0
44.226827,21121.604686,0.515183,78.214633,1929.184538,3.1681,4.344913,0,0.0
56.454371,14349.154511,2.585266,18.50341,59.747641,3.965398,2.212759,1,0.0
33.455381,12391.32347,5.066164,9.244067,71.111417,3.309055,2.963994,1,0.0
60.38693,28662.444458,1.058059,29.782198,1016.102651,2.636706,2.177587,0,0.0
80.654778,16952.327265,5.735538,16.365543,114.999818,4.06752,2.526983,0,0.0
47.824797,19571.154224,0.62432,112.100467,1181.858878,3.071517,2.573414,0,0.0
58.034234,16783.77349,5.949458,10.341455,43.380572,3.365534,3.172768,0,0.0
63.80288,30454.317779,1.366565,67.083098,489.737944,3.870888,2.671405,1,0.0
41.975591,20623.341106,0.713881,32.472293,703.408511,3.164912,2.252445,1,0.0
54.48185,26329.98539,1.830565,27.345413,606.661108,2.613171,2.418728,1,0.0
50.251848,17199.411826,1.093517,34.932543,332.664522,3.247842,2.368189,1,0.0
51.953522,23826.549937,1.17059,54.626714,375.093242,4.388897,4.432692,0,0.0
34.539804,15659.132155,1.234288,41.452019,612.744987,3.783469,3.898231,0,0.0
50.490203,14931.475045,3.749366,10.187684,41.235885,3.842958,4.419404,1,0.0
59.959966,26902.516216,2.049414,33.767828,655.202244,3.764564,3.099351,0,0.0
79.022872,16681.909307,1.245921,44.277015,496.376383,2.897984,2.695921,1,0.0
69.185417,26213.037275,2.38493,30.90461,474.143251,3.336668,3.995733,0,0.0
93.063649,25034.36835,3.018623,29.717875,180.667815,4.00188,2.815635,0,0.0
34.653049,8184.012799,1.136623,44.878074,76.125811,2.702746,2.748458,2,0.0
67.446413,15046.347766,1.567333,47.70282,379.340739,3.055706,2.581265,0,0.0
53.66684,21943.653546,0.759958,59.990588,1252.179513,3.052638,2.324197,2,0.0
93.796059,28322.891345,0.899707,64.020571,1247.212421,3.364038,2.641158,2,0.0
33.834034,14123.341999,2.785867,7.909317,79.664366,4.460737,2.888299,1,0.0
33.205563,7292.170862,0.900413,26.748341,325.05825,2.635005,3.684986,1,0.0
38.012147,11197.888228,1.989569,14.347758,229.392063,3.537402,2.156412,0,0.0
7.522086,2721.846993,2.969182,3.421632,33.314337,2.858729,2.526267,1,0.0
39.4849,17263.467338,0.726062,57.711722,966.401759,4.441353,4.022559,0,0.0
34.817347,10292.904282,2.175478,16.378819,207.406663,2.726607,2.367305,0,0.0
53.007876,20554.726837,1.092942,29.816399,649.664775,3.307202,2.856613,1,0.0
56.83512,26473.419266,7.089726,10.903623,50.574731,3.97577,4.161647,0,0.0
87.523417,33675.418507,1.821537,58.755272,545.471845,3.909109,2.387313,0,0.0
69.008477,18624.548903,3.779717,10.364248,64.579653,3.345457,2.206842,0,0.0
38.461927,7973.9357,2.098022,22.142596,99.964721,3.193048,3.211345,0,0.0
32.031707,14767.56686,0.588766,56.773496,659.267851,3.295225,2.756049,1,0.0
59.838383,12349.494835,2.505612,13.892616,62.301138,3.028553,3.408521,0,0.0
23.595336,10910.731095,6.548401,3.452969,39.909406,2.910666,4.009512,2,0.0
86.629175,31072.251378,2.340657,36.444226,191.690186,3.466079,2.342871,1,0.0
73.588802,35449.220679,3.920604,12.496428,382.73296,3.037068,3.451748,1,0.0
40.616487,17856.428055,4.811893,12.202927,177.779762,3.074923,3.263772,0,0.0
15.737309,7858.901247,1.017748,20.874497,99.555215,3.813512,2.360197,1,0.0
77.077447,23525.080958,0.976628,92.261578,1161.155623,4.437075,3.559996,0,0.0
47.709203,20522.423186,2.388254,19.223396,265.55204,3.707274,2.684101,1,0.0
74.756326,23965.328799,1.558755,43.727365,337.975456,2.653959,3.219586,0,0.0
18.111447,6229.661899,4.16343,5.00688,19.563103,2.651167,2.205681,1,0.0
38.0125,14758.415248,5.105633,7.783458,86.790612,4.402846,3.14896,2,0.0
50.104874,23153.619314,1.372121,20.532172,705.019923,3.094582,2.766159,0,0.0
50.939612,25226.571367,1.040655,49.561556,928.031096,2.684134,4.055953,0,0.0
40.998691,17649.199305,3.533039,15.159992,59.990839,3.698089,2.142447,1,0.0
62.456999,20319.137534,1.142632,52.432656,229.683236,3.747298,3.046518,0,0.0
28.647591,9350.777254,3.958858,3.994138,61.683171,3.79701,3.146079,1,0.0
47.15241,19864.117054,1.602387,37.85049,270.389535,3.034804,3.812515,0,0.0
52.405913,14235.182799,2.702531,13.600439,101.635526,2.530221,3.435719,0,0.0
60.288777,14055.860077,0.700824,65.260779,425.997087,4.430031,3.668031,2,0.0
64.232298,19679.918298,2.455584,17.387153,337.719307,3.001786,3.942623,1,0.0
27.507158,7871.770145,1.702112,13.416775,218.143358,3.852053,4.155507,1,0.0
19.317717,5580.742205,2.26672,10.710439,64.515404,3.91326,2.784689,0,0.0
75.553536,20405.674807,0.86788,88.742939,1087.303764,3.720015,3.345057,1,0.0
56.64628,12044.582833,3.170243,12.594904,86.85048,3.125815,4.10027,0,0.0
35.030269,7193.892478,4.472589,10.79146,46.737226,3.042193,4.473628,1,0.0
81.02304,40213.088965,0.988581,113.06909,774.548698,3.695337,4.223798,1,0.0
52.313493,17176.190548,0.70122,102.249938,872.478079,4.232191,2.928668,0,0.0
73.585944,23201.50044,0.547845,99.234317,2081.918065,4.393467,2.487916,0,0.0
51.35037,20740.115681,2.554285,19.123349,277.205448,2.711812,3.223481,0,0.0
91.214958,24215.397497,2.36837,57.192615,248.583794,2.809657,3.854104,1,0.0
85.106817,41275.815119,2.082391,51.986847,711.838459,4.389473,3.231423,0,0.0
45.020717,19624.688321,1.027793,23.091661,284.821934,3.97307,3.207952,1,0.0
69.431419,15748.663634,1.491565,26.309915,480.900393,4.265988,4.095576,0,0.0
62.907519,20462.194973,2.305152,26.305653,267.396684,2.905265,2.903509,1,0.0
77.372631,35880.435195,1.873403,58.201599,535.772972,3.675172,4.149487,1,0.0
30.701531,14841.721938,9.310266,3.425223,53.298895,3.902279,3.017012,0,0.0
63.721029,21679.197444,0.793383,80.139884,956.138798,3.860224,2.820583,0,0.0
71.16849,27330.366595,2.875835,14.983699,122.319262,3.316303,3.134975,0,0.0
14.82521,3707.936066,1.536099,11.164323,90.048482,2.53079,3.906117,1,0.0
26.33483,13097.643055,1.617931,21.519687,159.293491,3.665852,2.315005,1,0.0
9.215356,2483.552481,3.028846,2.678705,31.61636,3.006203,2.491048,0,0.0
44.611863,21539.478976,2.858145,19.910613,323.31235,3.400508,4.378612,1,0.0
64.350845,25411.76229,9.978774,9.444077,107.359658,4.415162,2.438729,0,0.0
80.047141,30603.706089,0.774836,72.70503,1267.855178,3.298071,3.419318,0,0.0
51.481896,18214.632043,0.719875,73.183519,779.489269,4.179603,3.448286,2,0.0
82.572311,22228.544006,3.077166,21.121971,113.520843,2.877081,3.224061,0,0.0
22.397971,5665.755081,2.227335,13.000883,104.328473,3.844921,3.611863,0,0.0
15.932351,4240.329359,1.140853,15.048909,77.51909,4.454014,2.574567,0,0.0
48.889046,12512.245838,0.665501,83.348666,561.551759,2.703786,3.381656,0,0.0
57.681309,25026.497664,0.679102,110.241784,787.570316,2.51664,2.930433,0,0.0
49.346105,15052.416352,4.992237,8.856281,46.292228,3.367166,3.654168,0,0.0
8.651158,1880.35344,0.926058,13.219655,71.437393,2.685251,2.353059,1,0.0
48.217599,23661.860506,1.281266,38.875747,224.810843,3.996769,3.427194,0,0.0
23.91061,11121.679881,1.014064,15.513919,438.10317,4.329097,2.463176,0,0.0
63.393451,30322.71586,1.376998,55.056105,499.950392,3.368042,2.696608,0,0.0
57.331965,28578.399101,0.643903,115.149714,444.070127,3.017423,2.546775,0,0.0
31.202404,7868.265815,1.964025,12.97587,121.969272,3.368807,2.457094,1,0.0
39.722662,12666.468626,0.640014,84.23378,234.999059,3.946896,4.064277,2,0.0
28.81573,12317.90437,3.722444,10.885064,69.645707,2.518108,2.714269,0,0.0
48.746418,19927.837218,1.032395,36.68298,738.883035,3.678908,4.317809,1,0.0
69.102846,17010.962836,2.053109,49.931853,103.631138,3.726583,4.424816,0,0.0
30.285479,13469.464925,4.741846,4.092131,123.772959,3.775376,3.428151,0,0.0
60.08093,16061.565569,2.604664,16.193165,62.60685,2.984044,2.357503,0,0.0
39.394848,10524.147777,2.022671,13.326403,103.400842,3.928105,2.936371,0,0.0
34.142543,12328.610425,1.284112,37.064019,380.542173,2.682783,3.994331,0,0.0
47.859393,18085.202135,1.309936,42.172848,312.720882,2.898541,2.918477,1,0.0
29.295154,10957.14507,2.714218,7.038305,56.822783,4.25494,2.217543,0,0.0
38.927014,8853.795596,10.778993,3.395863,20.049688,3.977446,3.391962,2,0.0
26.042442,12063.855555,2.668467,10.884556,94.105692,2.527491,4.112802,0,0.0
89.294503,24973.887644,2.131911,24.438232,512.01507,2.996753,3.989816,0,0.0
50.705271,12111.180964,3.123491,22.441491,87.37414,2.928813,2.437808,1,0.0
36.00549,16801.040956,1.751746,26.794346,398.577155,3.041613,3.681912,0,0.0
54.279598,26417.63345,0.624054,87.431932,1933.523375,2.99512,2.551261,0,0.0
47.753439,21901.555377,2.152429,32.549439,278.321253,2.625053,2.545519,1,0.0
45.580608,20185.592066,6.822407,6.131576,137.277882,3.417881,4.185179,2,0.0
62.283334,24699.86334,0.885478,104.390289,699.945769,3.965467,2.624172,1,0.0
65.150154,23796.563632,2.842398,26.769714,406.570779,3.713463,2.658118,1,0.0
39.389977,8905.917352,0.948623,47.115335,127.413544,3.845743,2.001633,1,0.0
38.483635,12412.35637,2.034999,12.593798,228.611767,2.662298,4.176673,2,0.0
44.498966,13875.069312,0.703349,87.430791,586.933192,4.402981,3.981487,0,0.0
5.0,1389.630676,1.697023,2.732696,20.885897,4.176984,3.568322,0,0.0
19.696179,8213.819314,3.322513,3.925783,87.28857,4.110181,3.875664,0,0.0
77.337485,26972.431789,1.354108,29.276683,759.994163,4.145968,2.380121,0,0.0
82.899354,18595.474543,2.686723,32.698971,70.420457,4.365421,3.145809,1,0.0
45.019279,11977.602555,3.673885,12.589612,54.374026,3.588508,2.878048,1,0.0
61.531139,24918.734894,5.739469,13.072326,167.248138,2.900564,2.234441,0,0.0
56.225003,12529.137961,1.034823,75.536816,443.80595,3.733567,3.215326,0,0.0
111.577616,50808.214735,1.519372,42.549681,1626.598146,3.985763,4.301849,1,0.0
72.391498,25231.619326,0.830731,107.315014,1228.322051,3.975835,2.100148,0,0.0
47.441648,16328.275429,10.28131,3.171965,76.280348,3.542898,2.728652,1,0.0
30.889191,11667.537434,5.734618,7.315743,77.520781,2.636917,2.518852,0,0.0
17.871074,7995.594989,2.052871,11.482981,85.382921,3.242226,2.595367,0,0.0
54.069273,16455.591818,4.190742,13.4284,55.815797,4.341533,4.271086,0,0.0
34.872985,14067.931173,1.971934,21.402735,294.444495,3.668898,3.170173,0,0.0
21.554926,7969.278315,2.45413,7.152538,116.142582,3.576664,3.165749,1,0.0
37.068542,10383.213083,0.686698,52.424473,180.348805,3.037707,3.901439,2,0.0
28.36904,13151.574735,3.315203,11.309585,96.804022,3.236898,2.386231,1,0.0
83.742833,36782.180716,0.773275,103.88493,2296.142915,4.290692,3.218163,0,0.0
67.632795,26886.440441,3.998177,14.510435,201.848126,3.832926,3.074963,0,0.0
49.840547,22686.147073,3.546778,13.971016,174.676769,4.074774,3.492277,1,0.0
79.598883,36630.471386,2.96711,35.633041,349.476345,3.408691,4.498894,1,0.0
51.547366,21263.74695,0.573661,75.049193,680.3719,3.760494,3.923622,0,0.0
32.774316,14784.624984,1.222308,18.065883,299.346904,2.996767,2.994664,0,0.0
80.462482,32928.581693,1.11064,87.806698,735.056051,3.910922,4.068883,1,0.0
60.778201,24556.959909,1.393001,57.853941,213.206527,3.355203,2.426771,0,0.0
29.255077,11280.272417,0.683447,25.710389,671.796662,3.385091,2.076159,0,0.0
46.193226,19669.76834,6.027903,5.669828,86.995352,3.798645,2.511121,0,0.0
32.487635,8043.338414,2.113986,9.865794,163.178101,4.372561,2.851029,0,0.0
22.344005,10373.455371,1.229196,15.413656,371.443077,2.628013,3.276452,1,0.0
411.939679,351685.527467,0.307183,1790.332187,85665.141576,2.421529,2.031654,0,1.0
483.108666,387903.025746,0.132233,6880.057664,457596.814631,1.328158,1.410212,1,1.0
270.744539,343657.136029,0.432935,757.062333,103431.861827,1.489331,2.10471,1,1.0
404.504722,505337.095096,0.157713,4127.874563,465558.907522,2.134288,1.077486,0,1.0
77.142468,83896.458577,0.242869,576.675463,27453.1535,1.590633,1.073942,0,1.0
531.468347,607335.906795,0.290588,3562.475607,170884.171933,1.912317,1.579432,1,1.0
165.776017,180830.153351,0.927286,344.564871,10964.360023,1.66686,1.53021,1,1.0
625.512974,510921.20631,1.141679,1016.716743,43995.485096,2.113555,1.47345,0,1.0
350.481986,362664.783318,0.280102,2390.607238,173448.062942,1.342497,1.73653,1,1.0
368.249953,340247.334691,1.078428,464.184808,56377.298595,1.087687,1.4811,0,1.0
305.839914,265743.363147,1.073263,406.740598,37150.151318,1.449894,1.288387,0,1.0
356.794169,524381.925593,0.823343,620.197136,73439.875237,1.711463,1.464204,2,1.0
612.779702,747316.592914,0.179319,5131.500263,804198.402655,1.25203,2.462356,1,1.0
50.0,65502.969948,0.686112,110.379608,15073.40745,1.532196,1.61667,1,1.0
591.544808,603822.095784,1.55043,624.057168,73811.30408,1.599975,1.667069,0,1.0
450.703522,484597.774927,0.673702,888.360874,92889.790744,1.086088,1.864817,1,1.0
218.946753,211469.019648,0.301447,1273.236324,62319.39809,1.874961,2.475011,0,1.0
238.703141,207164.719997,0.447153,712.155623,26836.012095,2.326515,1.362402,0,1.0
651.458954,602809.397558,0.618841,1524.581228,154795.964151,1.227614,2.021923,1,1.0
258.173968,350667.330339,0.457257,904.893634,52298.595511,1.896712,2.073977,0,1.0
226.997423,289258.745142,0.16389,2544.566494,168405.631376,1.997109,1.910987,1,1.0
570.597181,674930.997611,0.28703,3561.539548,305381.978412,1.629002,1.132868,1,1.0
450.782931,510540.029067,0.910745,849.563864,75488.281917,2.051646,2.015308,0,1.0
259.311164,374887.185971,1.088147,315.66368,48262.794819,1.616097,1.096142,0,1.0
432.493746,368015.184085,0.173844,4074.151625,158638.822454,1.756956,1.894214,0,1.0
246.137097,245256.066763,1.622322,192.676642,16169.870531,1.01103,2.109372,0,1.0
565.12321,590529.16993,0.299361,2835.217199,281256.284948,2.03758,1.316455,1,1.0
559.205645,753640.367326,0.642819,1331.695815,229172.148128,1.992014,2.262433,1,1.0
479.80093,717187.35019,0.796811,741.759929,143241.702695,1.057601,1.045531,0,1.0
454.249159,439926.392628,0.935514,689.10385,88590.880407,1.552375,2.265719,0,1.0
664.178219,937829.696451,1.557073,837.976625,98977.511549,2.468548,1.690494,1,1.0
399.952949,552509.375128,0.287652,2729.236131,266519.473781,1.631105,1.326382,1,1.0
222.718881,213199.915927,1.077751,306.229076,15588.85784,1.752918,1.200667,0,1.0
467.421087,504596.397617,0.170601,3382.280701,443670.862125,2.364895,2.429961,0,1.0
712.907057,774766.721774,0.710459,1347.903965,156496.505383,2.075893,1.108998,1,1.0
247.786076,367901.483474,0.777355,482.52385,66433.598634,1.873105,1.29864,0,1.0
345.780585,320408.703233,0.666172,1016.427364,59384.31137,2.196707,1.521734,0,1.0
462.466906,628682.404424,0.245387,2474.463772,331263.779757,2.296549,1.930352,1,1.0
391.914273,405213.844269,1.131954,626.954218,35857.290754,1.685332,1.817202,1,1.0
252.654463,331383.92864,0.192478,1689.30139,220196.952377,1.712663,1.188465,1,1.0
568.278678,621701.251662,0.127563,8842.951314,388106.537177,1.579076,1.434592,1,1.0
748.006108,901236.531567,0.731976,1538.257929,210265.949566,2.450059,1.358128,1,1.0
429.419719,593813.714614,0.422632,1849.421898,109405.453925,2.045749,1.320314,0,1.0
264.389757,360341.001792,1.045562,372.746541,21624.319965,1.124835,1.616717,0,1.0
167.655921,235807.420909,0.341765,834.997661,79647.926337,2.294439,2.056047,0,1.0
438.696397,369264.851833,0.192129,3090.764517,285884.744978,1.72084,1.326179,0,1.0
565.581601,726453.023272,1.005294,740.845038,83577.266794,1.103131,1.550018,1,1.0
471.275162,423200.931127,0.498044,1845.619342,77761.108644,1.824576,1.586376,1,1.0
399.639424,436035.784158,0.204864,3772.98334,284623.382498,1.625746,2.464685,2,1.0
311.609252,368949.059844,0.737169,807.366984,51075.641769,2.316624,2.432,1,1.0
236.175455,255522.390839,0.457813,877.171505,106007.144841,1.305992,2.200206,0,1.0
525.212699,611204.814617,0.563566,1720.944212,204322.191329,2.239697,1.362488,0,1.0
537.065743,804292.694429,0.408926,1648.566052,246555.224293,1.836533,1.102056,1,1.0
168.140532,150427.283341,0.982196,251.275723,15190.220794,1.081915,1.475356,1,1.0
638.475847,812664.336713,0.984694,940.804519,132517.724461,2.457768,1.400192,1,1.0
486.110683,523638.756711,0.717885,1156.910295,40487.828582,1.768923,1.758889,1,1.0
609.939197,544740.880353,0.15569,5816.794551,424117.990192,1.436315,2.166592,1,1.0
198.680838,181021.23737,1.012722,258.729853,17954.894519,1.70411,2.287484,1,1.0
195.126377,285760.856546,0.655868,498.973229,81946.323012,2.286787,2.267296,0,1.0
377.654604,534653.570984,0.697051,1003.126137,39732.090106,1.457355,1.539513,1,1.0
475.417664,682190.770229,0.325479,2199.327914,278599.30712,1.289015,2.030852,1,1.0
669.454123,1000213.292463,1.157139,755.469566,139251.994138,1.193607,1.469251,0,1.0
505.911837,478501.924813,0.746168,920.30152,78718.717258,1.446789,1.091358,1,1.0
363.597808,381344.121661,0.159724,3164.176924,149960.840916,2.170072,2.052348,0,1.0
246.044619,312096.113882,0.361937,978.856003,168896.901992,1.70744,1.014741,2,1.0
584.500086,665547.907004,1.187449,843.801069,71574.843445,1.341222,1.613774,0,1.0
255.294186,279004.039698,0.124173,3455.549541,319345.919481,1.249277,1.494069,1,1.0
644.270283,676785.235036,1.727467,655.234113,33493.762037,1.499094,2.040066,0,1.0
357.342303,434401.898811,0.66841,796.577413,79629.178067,2.409887,2.149368,1,1.0
638.587311,768166.510548,0.598989,1982.106959,146675.583351,1.51454,1.456142,0,1.0
501.839694,458189.91978,0.257739,2654.406981,108858.265914,2.482186,2.217441,0,1.0
379.450677,428861.941629,0.243036,2459.399259,116329.650494,1.727846,1.440875,0,1.0
322.090544,382460.05331,1.524158,388.994039,44068.894478,1.268746,1.66949,2,1.0
348.863818,418357.790038,0.277105,1692.200418,129797.25114,2.33671,2.090528,0,1.0
464.247504,439677.220981,0.846952,705.943478,41137.73256,1.690533,2.03938,0,1.0
411.573474,543108.230663,0.349714,2244.261917,195270.214769,2.064507,2.481053,1,1.0
310.928289,254227.209034,0.174978,2619.84533,240183.55093,2.475567,1.337742,1,1.0
375.155288,393306.163745,0.105387,6219.316216,221279.642609,1.075263,1.993477,2,1.0
411.786554,554325.998366,0.492913,1019.437396,153530.480591,1.145042,1.914523,0,1.0
80.689886,96402.227468,1.960264,72.118712,3338.292498,2.080685,2.372648,1,1.0
468.725217,460669.56631,0.330333,2061.56433,77355.216462,1.422738,1.234543,0,1.0
253.041816,325529.992724,0.320955,981.240768,58737.108431,1.276452,2.127697,0,1.0
227.00014,271758.588055,0.310867,1232.495355,153093.143066,1.059043,1.852403,1,1.0
146.898348,199395.487894,0.467551,437.549671,28870.090784,1.03277,1.411999,1,1.0
130.916125,172091.554828,0.390503,506.041362,25019.261968,2.161728,1.711652,1,1.0
196.682875,241344.745544,1.159776,214.436671,24073.578559,1.20165,1.500665,0,1.0
293.646856,335263.772873,0.452125,855.841579,130953.259726,1.701581,1.86897,0,1.0
692.988871,618996.708101,0.454392,2193.661067,121732.543888,1.908845,2.333501,0,1.0
321.118049,315637.563012,0.174466,2340.864856,204900.742934,1.642528,1.853957,2,1.0
426.662516,466499.837633,2.129668,386.39223,12264.148225,1.04066,1.947584,0,1.0
460.072208,561062.428729,0.243823,2273.421265,270061.862448,2.175252,1.778122,0,1.0
419.659778,486635.589455,0.138097,4822.956315,481507.307831,1.01577,1.076748,0,1.0
388.383481,389055.061245,0.644053,783.093683,81934.061067,2.142835,1.349288,1,1.0
220.705935,177563.453861,0.552387,577.806182,32101.062572,2.339957,1.738003,0,1.0
617.639132,708659.039473,0.368196,3255.719058,187328.831661,1.64926,1.465353,2,1.0
671.079497,671038.01846,0.374257,2383.664849,118325.571062,1.803314,1.272645,0,1.0
147.601196,193981.301288,0.868707,335.173699,23450.784137,1.715475,1.756199,1,1.0
246.395711,201246.74904,0.208899,1609.580722,62545.840736,1.583813,1.484215,0,1.0
358.028449,432992.254719,0.958103,670.110937,74563.069815,2.331137,1.387161,1,1.0
255.319331,372519.065187,0.623124,670.885303,116540.598548,2.3409,1.695978,2,1.0
475.894833,438816.194749,0.371476,2443.787149,230952.765101,1.503725,1.199926,0,1.0
290.75917,328602.825715,0.406271,1175.997926,145395.208712,1.922605,2.391619,2,1.0
724.75841,626187.928348,0.248292,4751.058742,353376.759558,2.390361,2.301553,0,1.0
578.582289,716271.762475,0.797394,984.168109,139347.873425,2.443088,2.061431,2,1.0
431.886105,511945.771768,0.459617,1252.558229,103344.251867,1.763439,1.159321,1,1.0
554.047939,601228.372117,0.29346,3649.835604,296282.241904,1.679237,2.163816,0,1.0
565.885064,659235.679212,0.553232,1495.71378,141023.689381,1.418041,2.211936,0,1.0
315.407877,450276.998022,2.828592,167.000239,19469.06513,2.438308,2.151647,0,1.0
277.567413,260193.361874,0.385697,1301.028559,110410.348105,1.214221,1.170949,0,1.0
411.721459,335880.37314,1.367204,442.996299,22672.283652,1.869744,1.965862,0,1.0
529.245419,742618.869802,0.311573,3332.107287,232877.382643,1.423825,2.251487,0,1.0
420.85906,506706.714719,0.128144,5879.971664,746143.692783,1.418512,1.86603,0,1.0
163.450528,232665.438301,0.21423,1280.215402,63462.074147,1.607453,1.969611,1,1.0
279.576333,340485.296491,0.37124,1434.418672,112668.269539,2.498189,1.687545,0,1.0
388.90407,531675.718299,0.223997,2152.346019,443671.191445,1.082449,1.793061,0,1.0
388.650159,427814.962277,0.100114,5456.866273,604904.36188,1.867813,1.051565,1,1.0
695.881327,921974.527796,1.332561,820.934746,91301.435228,1.123858,1.958445,0,1.0
192.101809,276459.288919,1.028563,258.034255,23508.110374,1.231781,1.122171,0,1.0
475.838386,571237.356486,0.777965,1097.979368,74522.21105,1.659344,1.652522,0,1.0
623.366966,577580.416594,0.19185,6288.472401,535303.554836,1.76569,1.438983,2,1.0
740.717462,731946.130453,0.164123,6945.851416,597081.189472,1.388189,1.818142,1,1.0
339.340387,318657.998471,0.134999,3704.376539,300275.095305,1.474686,1.200125,0,1.0
473.714418,460829.34752,0.74373,1254.295978,40236.177124,1.130451,2.037465,1,1.0
485.464054,492498.823149,1.421187,531.474524,18160.182929,1.45483,2.192517,1,1.0
429.32226,510289.712035,0.38153,1790.566255,260211.148993,2.449838,1.245032,1,1.0
385.17322,466673.616252,0.163429,3491.21581,304249.588988,2.417061,1.15647,1,1.0
465.396308,511261.032277,0.459123,1953.979204,156435.24156,1.502317,1.218273,1,1.0
50.0,61539.727294,0.314494,263.147437,12123.716818,1.856281,2.315691,0,1.0
502.310424,430531.49361,0.334862,2714.705503,196026.874052,2.364393,1.792284,0,1.0
418.926686,360885.133066,0.585546,1323.178954,117030.406935,1.009276,1.700891,0,1.0
366.628765,337401.348434,0.734199,735.794912,62659.583663,2.216025,1.160068,1,1.0
707.029329,822030.653683,0.158606,6895.96883,357187.544281,2.422554,1.974334,1,1.0
298.759897,283761.037489,0.11812,4751.995579,329738.417613,1.136989,2.301999,1,1.0
339.538602,338961.074472,2.68631,188.406303,20813.807662,1.242172,2.242279,2,1.0
698.732995,754784.647227,0.232457,5516.192336,360293.3472,2.441119,1.939082,0,1.0
275.190804,376545.307558,0.127667,4209.324281,536725.976571,1.80631,1.112918,1,1.0
317.482708,257066.857957,0.205284,2626.932479,184459.85354,1.021295,1.168596,1,1.0
377.946186,474158.123273,0.119869,5654.292572,731350.0266,1.386448,1.073963,2,1.0
526.110172,667220.06076,0.348635,2782.821365,274680.886558,1.674916,1.386219,2,1.0
431.170376,585986.000118,0.91076,888.147825,44840.844687,2.039363,1.203492,1,1.0
206.106198,299457.271654,0.308701,1012.194354,93565.435647,2.099741,1.390072,0,1.0
320.174716,260653.113466,0.393658,1009.352817,53148.681813,2.493132,1.577587,1,1.0
308.896835,280369.777952,0.662869,709.019636,78808.397275,1.431267,2.414474,0,1.0
388.416843,551676.174184,0.455548,1482.740014,198679.51392,1.80733,1.915564,1,1.0
463.876549,519988.444765,1.088246,665.085978,72370.852808,1.799985,2.252461,2,1.0
462.730863,553062.150375,1.105091,753.360424,47616.961455,1.608468,2.065527,0,1.0
133.598237,168884.075315,0.10498,1890.56522,124847.876865,1.253743,1.168755,1,1.0
559.591148,713672.681116,0.852643,1120.82883,136824.404599,2.466185,2.103881,0,1.0
437.885327,635905.077284,0.408773,1445.220433,188425.385304,2.279976,1.412648,0,1.0
607.679807,910222.066501,2.347734,465.775573,32515.992463,1.7475,1.958662,0,1.0
466.629749,608536.625986,0.430081,1775.634391,201618.883485,1.904868,1.511443,1,1.0
565.198444,565794.641229,2.267417,339.817379,13986.327428,1.340892,2.496508,2,1.0
469.981797,665412.767662,0.80237,839.677615,82039.805963,1.815681,1.395327,2,1.0
601.933863,502286.50542,0.242912,4457.629799,248719.073314,2.042455,1.418696,0,1.0
478.337595,460044.337977,0.486523,1559.396802,68264.679489,1.772751,2.396008,1,1.0
385.312713,550292.05823,2.522707,209.682289,43124.997332,2.485428,1.036967,1,1.0
